edo_num,edo,tm,anio,s,ts,ssm
18,Nayarit,3,2006,0.0159,1.59,0
18,Nayarit,4,2006,0.0167,1.67,0
18,Nayarit,1,2007,0.0833,8.33,0
18,Nayarit,2,2007,0.0417,4.17,0
18,Nayarit,3,2007,0.0185,1.85,0
18,Nayarit,4,2007,0.0469,4.69,0
18,Nayarit,1,2008,0.0137,1.37,0
18,Nayarit,2,2008,0.0769,7.69,0
18,Nayarit,3,2008,0.0862,8.62,0
18,Nayarit,4,2008,0.1071,10.71,0
18,Nayarit,1,2009,0.058,5.8,0
18,Nayarit,2,2009,0.0833,8.33,0
18,Nayarit,3,2009,0.0571,5.71,0
18,Nayarit,4,2009,0.029,2.9,0
18,Nayarit,1,2010,0.0595,5.95,0
18,Nayarit,2,2010,0.0316,3.16,0
18,Nayarit,3,2010,0.0471,4.71,0
18,Nayarit,4,2010,0.0337,3.37,0
18,Nayarit,1,2011,0.0481,4.81,0
18,Nayarit,2,2011,0.0424,4.24,0
18,Nayarit,3,2011,0.0217,2.17,0
18,Nayarit,4,2011,0.0127,1.27,0
18,Nayarit,1,2012,0.038,3.8,0
18,Nayarit,2,2012,0.0133,1.33,0
18,Nayarit,3,2012,0.1385,13.85,0
18,Nayarit,4,2012,0.0909,9.09,0
18,Nayarit,1,2013,0.0182,1.82,0
18,Nayarit,2,2013,0.0943,9.43,0
18,Nayarit,3,2013,0.1406,14.06,0
18,Nayarit,4,2013,0.0746,7.46,0
18,Nayarit,1,2014,0.1311,13.11,0
18,Nayarit,2,2014,0.1017,10.17,0
18,Nayarit,3,2014,0.1,10,0
18,Nayarit,4,2014,0.125,12.5,0
18,Nayarit,1,2015,0.1923,19.23,0
18,Nayarit,2,2015,0.15,15,0
18,Nayarit,3,2015,0.069,6.9,0
18,Nayarit,4,2015,0.1132,11.32,0
18,Nayarit,1,2016,0.0339,3.39,1
18,Nayarit,2,2016,0.0702,7.02,1
18,Nayarit,3,2016,0.0682,6.82,1
18,Nayarit,4,2016,0.0725,7.25,1
18,Nayarit,1,2017,0.0635,6.35,1
18,Nayarit,2,2017,0.1791,17.91,1
18,Nayarit,3,2017,0.1176,11.76,1
18,Nayarit,4,2017,0.0222,2.22,1
18,Nayarit,1,2018,0.075,7.5,1
18,Nayarit,2,2018,0.0789,7.89,1
18,Nayarit,3,2018,0.0476,4.76,1
18,Nayarit,4,2018,0.0164,1.64,1
18,Nayarit,1,2019,0.16,16,1
18,Nayarit,2,2019,0.12,12,1
18,Nayarit,3,2019,0.0845,8.45,1
18,Nayarit,4,2019,0.0893,8.93,1
18,Nayarit,1,2020,0.1034,10.34,1
18,Nayarit,2,2020,0.0588,5.88,1
18,Nayarit,3,2020,0.0896,8.96,1
18,Nayarit,4,2020,0.0562,5.62,1
19,Nuevo León,1,2004,0.1014,10.14,0
19,Nuevo León,2,2004,0.1348,13.48,0
19,Nuevo León,3,2004,0.1748,17.48,0
19,Nuevo León,4,2004,0.0606,6.06,0
19,Nuevo León,1,2005,0.0863,8.63,0
19,Nuevo León,2,2005,0.1724,17.24,0
19,Nuevo León,3,2005,0.1421,14.21,0
19,Nuevo León,4,2005,0.0577,5.77,0
19,Nuevo León,1,2006,0.128,12.8,0
19,Nuevo León,2,2006,0.1316,13.16,0
19,Nuevo León,3,2006,0.1818,18.18,0
19,Nuevo León,4,2006,0.0909,9.09,0
19,Nuevo León,1,2007,0.0647,6.47,0
19,Nuevo León,2,2007,0.1111,11.11,0
19,Nuevo León,3,2007,0.1375,13.75,0
19,Nuevo León,4,2007,0.0798,7.98,0
19,Nuevo León,1,2008,0.0848,8.48,0
19,Nuevo León,2,2008,0.1524,15.24,0
19,Nuevo León,3,2008,0.1401,14.01,0
19,Nuevo León,4,2008,0.0963,9.63,0
19,Nuevo León,1,2009,0.1437,14.37,0
19,Nuevo León,2,2009,0.1438,14.38,0
19,Nuevo León,3,2009,0.0842,8.42,0
19,Nuevo León,4,2009,0.0948,9.48,0
19,Nuevo León,1,2010,0.0853,8.53,0
19,Nuevo León,2,2010,0.0691,6.91,0
19,Nuevo León,3,2010,0.1036,10.36,0
19,Nuevo León,4,2010,0.0841,8.41,0
19,Nuevo León,1,2011,0.04,4,0
19,Nuevo León,2,2011,0.0326,3.26,0
19,Nuevo León,3,2011,0.0395,3.95,0
19,Nuevo León,4,2011,0.0516,5.16,0
19,Nuevo León,1,2012,0.0453,4.53,0
19,Nuevo León,2,2012,0.0569,5.69,0
19,Nuevo León,3,2012,0.0632,6.32,0
19,Nuevo León,4,2012,0.0502,5.02,0
19,Nuevo León,1,2013,0.0487,4.87,0
19,Nuevo León,2,2013,0.0738,7.38,0
19,Nuevo León,3,2013,0.061,6.1,0
19,Nuevo León,4,2013,0.1106,11.06,0
19,Nuevo León,1,2014,0.0947,9.47,0
19,Nuevo León,2,2014,0.1164,11.64,0
19,Nuevo León,3,2014,0.1022,10.22,0
19,Nuevo León,4,2014,0.0938,9.38,0
19,Nuevo León,1,2015,0.1073,10.73,0
19,Nuevo León,2,2015,0.0876,8.76,0
19,Nuevo León,3,2015,0.101,10.1,0
19,Nuevo León,4,2015,0.1064,10.64,0
19,Nuevo León,1,2016,0.108,10.8,0
19,Nuevo León,2,2016,0.1495,14.95,0
19,Nuevo León,3,2016,0.1299,12.99,0
19,Nuevo León,4,2016,0.1572,15.72,0
19,Nuevo León,1,2017,0.139,13.9,0
19,Nuevo León,2,2017,0.1168,11.68,0
19,Nuevo León,3,2017,0.1225,12.25,0
19,Nuevo León,4,2017,0.1016,10.16,0
19,Nuevo León,1,2018,0.1371,13.71,0
19,Nuevo León,2,2018,0.1183,11.83,0
19,Nuevo León,3,2018,0.1161,11.61,0
19,Nuevo León,4,2018,0.0755,7.55,0
19,Nuevo León,1,2019,0.0625,6.25,0
19,Nuevo León,2,2019,0.1302,13.02,0
19,Nuevo León,3,2019,0.115,11.5,0
19,Nuevo León,4,2019,0.0802,8.02,0
19,Nuevo León,1,2020,0.088,8.8,0
19,Nuevo León,2,2020,0.0777,7.77,0
19,Nuevo León,3,2020,0.0821,8.21,0
19,Nuevo León,4,2020,0.1106,11.06,0
20,Oaxaca,1,2004,0.049,4.9,0
20,Oaxaca,2,2004,0.0622,6.22,0
20,Oaxaca,3,2004,0.039,3.9,0
20,Oaxaca,4,2004,0.0636,6.36,0
20,Oaxaca,1,2005,0.0773,7.73,0
20,Oaxaca,2,2005,0.0385,3.85,0
20,Oaxaca,3,2005,0.0652,6.52,0
20,Oaxaca,4,2005,0.0594,5.94,0
20,Oaxaca,1,2006,0.0493,4.93,0
20,Oaxaca,2,2006,0.0878,8.78,0
20,Oaxaca,3,2006,0.066,6.6,0
20,Oaxaca,4,2006,0.0558,5.58,0
20,Oaxaca,1,2007,0.0407,4.07,0
20,Oaxaca,2,2007,0.0524,5.24,0
20,Oaxaca,3,2007,0.0491,4.91,0
20,Oaxaca,4,2007,0.0616,6.16,0
20,Oaxaca,1,2008,0.0553,5.53,0
20,Oaxaca,2,2008,0.0633,6.33,0
20,Oaxaca,3,2008,0.0874,8.74,0
20,Oaxaca,4,2008,0.0543,5.43,0
20,Oaxaca,1,2009,0.0346,3.46,0
20,Oaxaca,2,2009,0.0498,4.98,0
20,Oaxaca,3,2009,0.0481,4.81,0
20,Oaxaca,4,2009,0.0495,4.95,0
20,Oaxaca,1,2010,0.0612,6.12,0
20,Oaxaca,2,2010,0.0861,8.61,0
20,Oaxaca,3,2010,0.0586,5.86,0
20,Oaxaca,4,2010,0.0426,4.26,0
20,Oaxaca,1,2011,0.0432,4.32,0
20,Oaxaca,2,2011,0.0583,5.83,0
20,Oaxaca,3,2011,0.0791,7.91,0
20,Oaxaca,4,2011,0.0583,5.83,0
20,Oaxaca,1,2012,0.0575,5.75,0
20,Oaxaca,2,2012,0.0462,4.62,0
20,Oaxaca,3,2012,0.0441,4.41,0
20,Oaxaca,4,2012,0.0676,6.76,0
20,Oaxaca,1,2013,0.0492,4.92,0
20,Oaxaca,2,2013,0.0388,3.88,0
20,Oaxaca,3,2013,0.0542,5.42,0
20,Oaxaca,4,2013,0.065,6.5,0
20,Oaxaca,1,2014,0.0503,5.03,0
20,Oaxaca,2,2014,0.0729,7.29,0
20,Oaxaca,3,2014,0.0718,7.18,0
20,Oaxaca,4,2014,0.03,3,0
20,Oaxaca,1,2015,0.0634,6.34,0
20,Oaxaca,2,2015,0.0522,5.22,0
20,Oaxaca,3,2015,0.078,7.8,0
20,Oaxaca,4,2015,0.0748,7.48,0
20,Oaxaca,1,2016,0.0556,5.56,0
20,Oaxaca,2,2016,0.0508,5.08,0
20,Oaxaca,3,2016,0.0526,5.26,0
20,Oaxaca,4,2016,0.0485,4.85,0
20,Oaxaca,1,2017,0.0331,3.31,0
20,Oaxaca,2,2017,0.0422,4.22,0
20,Oaxaca,3,2017,0.0392,3.92,0
20,Oaxaca,4,2017,0.0882,8.82,0
20,Oaxaca,1,2018,0.0437,4.37,0
20,Oaxaca,2,2018,0.0884,8.84,0
20,Oaxaca,3,2018,0.0704,7.04,0
20,Oaxaca,4,2018,0.035,3.5,0
20,Oaxaca,1,2019,0.0714,7.14,0
20,Oaxaca,2,2019,0.0833,8.33,0
20,Oaxaca,3,2019,0.0985,9.85,0
20,Oaxaca,4,2019,0.06,6,0
20,Oaxaca,1,2020,0.0788,7.88,1
20,Oaxaca,2,2020,0.095,9.5,1
20,Oaxaca,3,2020,0.0766,7.66,1
20,Oaxaca,4,2020,0.099,9.9,1
21,Puebla,1,2004,0.0686,6.86,0
21,Puebla,2,2004,0.0846,8.46,0
21,Puebla,3,2004,0.0637,6.37,0
21,Puebla,4,2004,0.04,4,0
21,Puebla,1,2005,0.0644,6.44,0
21,Puebla,2,2005,0.0643,6.43,0
21,Puebla,3,2005,0.0688,6.88,0
21,Puebla,4,2005,0.0795,7.95,0
21,Puebla,1,2006,0.0571,5.71,0
21,Puebla,2,2006,0.0996,9.96,0
21,Puebla,3,2006,0.0564,5.64,0
21,Puebla,4,2006,0.0729,7.29,0
21,Puebla,1,2007,0.0764,7.64,0
21,Puebla,2,2007,0.0669,6.69,0
21,Puebla,3,2007,0.052,5.2,0
21,Puebla,4,2007,0.0415,4.15,0
21,Puebla,1,2008,0.063,6.3,0
21,Puebla,2,2008,0.0621,6.21,0
21,Puebla,3,2008,0.0682,6.82,0
21,Puebla,4,2008,0.0659,6.59,0
21,Puebla,1,2009,0.0482,4.82,0
21,Puebla,2,2009,0.0526,5.26,0
21,Puebla,3,2009,0.0739,7.39,0
21,Puebla,4,2009,0.0656,6.56,0
21,Puebla,1,2010,0.0822,8.22,0
21,Puebla,2,2010,0.0845,8.45,0
21,Puebla,3,2010,0.0502,5.02,0
21,Puebla,4,2010,0.0561,5.61,0
21,Puebla,1,2011,0.0892,8.92,0
21,Puebla,2,2011,0.0997,9.97,0
21,Puebla,3,2011,0.0808,8.08,0
21,Puebla,4,2011,0.1224,12.24,0
21,Puebla,1,2012,0.0467,4.67,0
21,Puebla,2,2012,0.082,8.2,0
21,Puebla,3,2012,0.0808,8.08,0
21,Puebla,4,2012,0.0938,9.38,0
21,Puebla,1,2013,0.051,5.1,0
21,Puebla,2,2013,0.0839,8.39,0
21,Puebla,3,2013,0.0833,8.33,0
21,Puebla,4,2013,0.0557,5.57,0
21,Puebla,1,2014,0.0507,5.07,0
21,Puebla,2,2014,0.0849,8.49,0
21,Puebla,3,2014,0.0596,5.96,0
21,Puebla,4,2014,0.1281,12.81,0
21,Puebla,1,2015,0.1044,10.44,0
21,Puebla,2,2015,0.1049,10.49,0
21,Puebla,3,2015,0.09,9,0
21,Puebla,4,2015,0.0859,8.59,0
21,Puebla,1,2016,0.0735,7.35,0
21,Puebla,2,2016,0.1104,11.04,0
21,Puebla,3,2016,0.0673,6.73,0
21,Puebla,4,2016,0.0552,5.52,0
21,Puebla,1,2017,0.1039,10.39,0
21,Puebla,2,2017,0.0923,9.23,0
21,Puebla,3,2017,0.0778,7.78,0
21,Puebla,4,2017,0.0957,9.57,0
21,Puebla,1,2018,0.0871,8.71,0
21,Puebla,2,2018,0.1284,12.84,0
21,Puebla,3,2018,0.094,9.4,0
21,Puebla,4,2018,0.1016,10.16,0
21,Puebla,1,2019,0.0849,8.49,0
21,Puebla,2,2019,0.1192,11.92,0
21,Puebla,3,2019,0.0743,7.43,0
21,Puebla,4,2019,0.1175,11.75,0
21,Puebla,1,2020,0.0952,9.52,0
21,Puebla,2,2020,0.1054,10.54,0
21,Puebla,3,2020,0.0827,8.27,0
21,Puebla,4,2020,0.0875,8.75,0
22,Querétaro,1,2004,0.092,9.2,0
22,Querétaro,2,2004,0.087,8.7,0
22,Querétaro,3,2004,0.08,8,0
22,Querétaro,4,2004,0.1165,11.65,0
22,Querétaro,1,2005,0.0488,4.88,0
22,Querétaro,2,2005,0.0814,8.14,0
22,Querétaro,3,2005,0.1081,10.81,0
22,Querétaro,4,2005,0.0449,4.49,0
22,Querétaro,1,2006,0.0667,6.67,0
22,Querétaro,2,2006,0.1,10,0
22,Querétaro,3,2006,0.0686,6.86,0
22,Querétaro,4,2006,0.0562,5.62,0
22,Querétaro,1,2007,0.102,10.2,0
22,Querétaro,2,2007,0.1286,12.86,0
22,Querétaro,3,2007,0.0341,3.41,0
22,Querétaro,4,2007,0.086,8.6,0
22,Querétaro,1,2008,0.0851,8.51,0
22,Querétaro,2,2008,0.0814,8.14,0
22,Querétaro,3,2008,0.0345,3.45,0
22,Querétaro,4,2008,0.0455,4.55,0
22,Querétaro,1,2009,0.1111,11.11,0
22,Querétaro,2,2009,0.0707,7.07,0
22,Querétaro,3,2009,0.0625,6.25,0
22,Querétaro,4,2009,0.0763,7.63,0
22,Querétaro,1,2010,0.1111,11.11,0
22,Querétaro,2,2010,0.0707,7.07,0
22,Querétaro,3,2010,0.0625,6.25,0
22,Querétaro,4,2010,0.0763,7.63,0
22,Querétaro,1,2011,0.0952,9.52,0
22,Querétaro,2,2011,0.06,6,0
22,Querétaro,3,2011,0.1264,12.64,0
22,Querétaro,4,2011,0.156,15.6,0
22,Querétaro,1,2012,0.1333,13.33,0
22,Querétaro,2,2012,0.1261,12.61,0
22,Querétaro,3,2012,0.1158,11.58,0
22,Querétaro,4,2012,0.12,12,0
22,Querétaro,1,2013,0.0978,9.78,0
22,Querétaro,2,2013,0.1359,13.59,0
22,Querétaro,3,2013,0.1149,11.49,0
22,Querétaro,4,2013,0.1512,15.12,0
22,Querétaro,1,2014,0.0392,3.92,0
22,Querétaro,2,2014,0.0471,4.71,0
22,Querétaro,3,2014,0.069,6.9,0
22,Querétaro,4,2014,0.0865,8.65,0
22,Querétaro,1,2015,0.1068,10.68,0
22,Querétaro,2,2015,0.134,13.4,0
22,Querétaro,3,2015,0.1165,11.65,0
22,Querétaro,4,2015,0.1058,10.58,0
22,Querétaro,1,2016,0.0526,5.26,0
22,Querétaro,2,2016,0.1386,13.86,0
22,Querétaro,3,2016,0.0943,9.43,0
22,Querétaro,4,2016,0.0541,5.41,0
22,Querétaro,1,2017,0.119,11.9,0
22,Querétaro,2,2017,0.0796,7.96,0
22,Querétaro,3,2017,0.1136,11.36,0
22,Querétaro,4,2017,0.1341,13.41,0
22,Querétaro,1,2018,0.1023,10.23,0
22,Querétaro,2,2018,0.1339,13.39,0
22,Querétaro,3,2018,0.125,12.5,0
22,Querétaro,4,2018,0.1624,16.24,0
22,Querétaro,1,2019,0.0891,8.91,0
22,Querétaro,2,2019,0.0678,6.78,0
22,Querétaro,3,2019,0.2157,21.57,0
22,Querétaro,4,2019,0.1078,10.78,0
22,Querétaro,1,2020,0.1481,14.81,0
22,Querétaro,2,2020,0.1047,10.47,0
22,Querétaro,3,2020,0.1379,13.79,0
22,Querétaro,4,2020,0.1557,15.57,0
23,Quintana Roo,1,2004,0.1429,14.29,0
23,Quintana Roo,2,2004,0.0536,5.36,0
23,Quintana Roo,3,2004,0.0484,4.84,0
23,Quintana Roo,4,2004,0.1333,13.33,0
23,Quintana Roo,1,2005,0.0417,4.17,0
23,Quintana Roo,2,2005,0.0556,5.56,0
23,Quintana Roo,3,2005,0.087,8.7,0
23,Quintana Roo,4,2005,0.0946,9.46,0
23,Quintana Roo,1,2006,0.3333,33.33,0
23,Quintana Roo,2,2006,0.1094,10.94,0
23,Quintana Roo,3,2006,0.2254,22.54,0
23,Quintana Roo,4,2006,0.1364,13.64,0
23,Quintana Roo,1,2007,0.2,20,0
23,Quintana Roo,2,2007,0.2195,21.95,0
23,Quintana Roo,3,2007,0.2626,26.26,0
23,Quintana Roo,4,2007,0.2254,22.54,0
23,Quintana Roo,1,2008,0.127,12.7,0
23,Quintana Roo,2,2008,0.2466,24.66,0
23,Quintana Roo,3,2008,0.1647,16.47,0
23,Quintana Roo,4,2008,0.1268,12.68,0
23,Quintana Roo,1,2009,0.15,15,0
23,Quintana Roo,2,2009,0.1071,10.71,0
23,Quintana Roo,3,2009,0.1556,15.56,0
23,Quintana Roo,4,2009,0.1552,15.52,0
23,Quintana Roo,1,2010,0.1818,18.18,0
23,Quintana Roo,2,2010,0.122,12.2,0
23,Quintana Roo,3,2010,0.0602,6.02,0
23,Quintana Roo,4,2010,0.0833,8.33,0
23,Quintana Roo,1,2011,0.0909,9.09,0
23,Quintana Roo,2,2011,0.2069,20.69,0
23,Quintana Roo,3,2011,0.1719,17.19,0
23,Quintana Roo,4,2011,0.2097,20.97,0
23,Quintana Roo,1,2012,0.1176,11.76,0
23,Quintana Roo,2,2012,0.1744,17.44,0
23,Quintana Roo,3,2012,0.1594,15.94,1
23,Quintana Roo,4,2012,0.1184,11.84,1
23,Quintana Roo,1,2013,0.2113,21.13,1
23,Quintana Roo,2,2013,0.1084,10.84,1
23,Quintana Roo,3,2013,0.197,19.7,1
23,Quintana Roo,4,2013,0.1077,10.77,1
23,Quintana Roo,1,2014,0.15,15,1
23,Quintana Roo,2,2014,0.1045,10.45,1
23,Quintana Roo,3,2014,0.1549,15.49,1
23,Quintana Roo,4,2014,0.1538,15.38,1
23,Quintana Roo,1,2015,0.1806,18.06,1
23,Quintana Roo,2,2015,0.1039,10.39,1
23,Quintana Roo,3,2015,0.0723,7.23,1
23,Quintana Roo,4,2015,0.1319,13.19,1
23,Quintana Roo,1,2016,0.1154,11.54,1
23,Quintana Roo,2,2016,0.0759,7.59,1
23,Quintana Roo,3,2016,0.1348,13.48,1
23,Quintana Roo,4,2016,0.1412,14.12,1
23,Quintana Roo,1,2017,0.1127,11.27,1
23,Quintana Roo,2,2017,0.1341,13.41,1
23,Quintana Roo,3,2017,0.0865,8.65,1
23,Quintana Roo,4,2017,0.0787,7.87,1
23,Quintana Roo,1,2018,0.0377,3.77,1
23,Quintana Roo,2,2018,0.058,5.8,1
23,Quintana Roo,3,2018,0.0714,7.14,1
23,Quintana Roo,4,2018,0.1092,10.92,1
23,Quintana Roo,1,2019,0.0508,5.08,1
23,Quintana Roo,2,2019,0.0667,6.67,1
23,Quintana Roo,3,2019,0.0517,5.17,1
23,Quintana Roo,4,2019,0.0569,5.69,1
23,Quintana Roo,1,2020,0.0979,9.79,1
23,Quintana Roo,2,2020,0.101,10.1,1
23,Quintana Roo,3,2020,0.0985,9.85,1
23,Quintana Roo,4,2020,0.1327,13.27,1
24,San Luis Potosí,1,2004,0.0928,9.28,0
24,San Luis Potosí,2,2004,0.1165,11.65,0
24,San Luis Potosí,3,2004,0.121,12.1,0
24,San Luis Potosí,4,2004,0.0804,8.04,0
24,San Luis Potosí,1,2005,0.0992,9.92,0
24,San Luis Potosí,2,2005,0.041,4.1,0
24,San Luis Potosí,3,2005,0.1441,14.41,0
24,San Luis Potosí,4,2005,0.0948,9.48,0
24,San Luis Potosí,1,2006,0.1188,11.88,0
24,San Luis Potosí,2,2006,0.0667,6.67,0
24,San Luis Potosí,3,2006,0.1008,10.08,0
24,San Luis Potosí,4,2006,0.1328,13.28,0
24,San Luis Potosí,1,2007,0.0924,9.24,0
24,San Luis Potosí,2,2007,0.1064,10.64,0
24,San Luis Potosí,3,2007,0.084,8.4,0
24,San Luis Potosí,4,2007,0.1066,10.66,0
24,San Luis Potosí,1,2008,0.0977,9.77,0
24,San Luis Potosí,2,2008,0.1545,15.45,0
24,San Luis Potosí,3,2008,0.0877,8.77,0
24,San Luis Potosí,4,2008,0.1103,11.03,0
24,San Luis Potosí,1,2009,0.0929,9.29,0
24,San Luis Potosí,2,2009,0.15,15,0
24,San Luis Potosí,3,2009,0.1,10,0
24,San Luis Potosí,4,2009,0.1135,11.35,0
24,San Luis Potosí,1,2010,0.0833,8.33,0
24,San Luis Potosí,2,2010,0.1235,12.35,0
24,San Luis Potosí,3,2010,0.1042,10.42,0
24,San Luis Potosí,4,2010,0.1206,12.06,0
24,San Luis Potosí,1,2011,0.0987,9.87,0
24,San Luis Potosí,2,2011,0.1397,13.97,0
24,San Luis Potosí,3,2011,0.124,12.4,0
24,San Luis Potosí,4,2011,0.1418,14.18,0
24,San Luis Potosí,1,2012,0.0841,8.41,0
24,San Luis Potosí,2,2012,0.096,9.6,0
24,San Luis Potosí,3,2012,0.1566,15.66,0
24,San Luis Potosí,4,2012,0.0824,8.24,0
24,San Luis Potosí,1,2013,0.0705,7.05,0
24,San Luis Potosí,2,2013,0.1039,10.39,0
24,San Luis Potosí,3,2013,0.1103,11.03,0
24,San Luis Potosí,4,2013,0.0769,7.69,0
24,San Luis Potosí,1,2014,0.1538,15.38,0
24,San Luis Potosí,2,2014,0.1258,12.58,0
24,San Luis Potosí,3,2014,0.1029,10.29,0
24,San Luis Potosí,4,2014,0.1304,13.04,0
24,San Luis Potosí,1,2015,0.1704,17.04,0
24,San Luis Potosí,2,2015,0.0791,7.91,0
24,San Luis Potosí,3,2015,0.0763,7.63,0
24,San Luis Potosí,4,2015,0.1149,11.49,0
24,San Luis Potosí,1,2016,0.1259,12.59,0
24,San Luis Potosí,2,2016,0.0625,6.25,0
24,San Luis Potosí,3,2016,0.1069,10.69,0
24,San Luis Potosí,4,2016,0.0947,9.47,0
24,San Luis Potosí,1,2017,0.0778,7.78,0
24,San Luis Potosí,2,2017,0.1176,11.76,0
24,San Luis Potosí,3,2017,0.1138,11.38,0
24,San Luis Potosí,4,2017,0.0929,9.29,0
24,San Luis Potosí,1,2018,0.125,12.5,0
24,San Luis Potosí,2,2018,0.1364,13.64,0
24,San Luis Potosí,3,2018,0.1099,10.99,0
24,San Luis Potosí,4,2018,0.1467,14.67,0
24,San Luis Potosí,1,2019,0.1754,17.54,0
24,San Luis Potosí,2,2019,0.1942,19.42,0
24,San Luis Potosí,3,2019,0.1341,13.41,1
24,San Luis Potosí,4,2019,0.1429,14.29,1
24,San Luis Potosí,1,2020,0.1716,17.16,1
24,San Luis Potosí,2,2020,0.1061,10.61,1
24,San Luis Potosí,3,2020,0.0718,7.18,1
24,San Luis Potosí,4,2020,0.107,10.7,1
25,Sinaloa,1,2004,0.0382,3.82,0
25,Sinaloa,2,2004,0.0317,3.17,0
25,Sinaloa,3,2004,0.0588,5.88,0
25,Sinaloa,4,2004,0.0565,5.65,0
25,Sinaloa,1,2005,0.0292,2.92,0
25,Sinaloa,2,2005,0.0684,6.84,0
25,Sinaloa,3,2005,0.0282,2.82,0
25,Sinaloa,4,2005,0.0556,5.56,0
25,Sinaloa,1,2006,0.0282,2.82,0
25,Sinaloa,2,2006,0.0347,3.47,0
25,Sinaloa,3,2006,0.0155,1.55,0
25,Sinaloa,4,2006,0.0382,3.82,0
25,Sinaloa,1,2007,0.0382,3.82,0
25,Sinaloa,2,2007,0.0486,4.86,0
25,Sinaloa,3,2007,0.0403,4.03,0
25,Sinaloa,4,2007,0.0217,2.17,0
25,Sinaloa,1,2008,0.0435,4.35,0
25,Sinaloa,2,2008,0.0538,5.38,0
25,Sinaloa,3,2008,0.0321,3.21,0
25,Sinaloa,4,2008,0.0302,3.02,0
25,Sinaloa,1,2009,0.0105,1.05,0
25,Sinaloa,2,2009,0.0112,1.12,0
25,Sinaloa,3,2009,0.0408,4.08,0
25,Sinaloa,4,2009,0.023,2.3,0
25,Sinaloa,1,2010,0.0171,1.71,0
25,Sinaloa,2,2010,0.0142,1.42,0
25,Sinaloa,3,2010,0.0554,5.54,0
25,Sinaloa,4,2010,0.0271,2.71,0
25,Sinaloa,1,2011,0.0455,4.55,0
25,Sinaloa,2,2011,0.0212,2.12,0
25,Sinaloa,3,2011,0.0385,3.85,0
25,Sinaloa,4,2011,0.0269,2.69,0
25,Sinaloa,1,2012,0.0202,2.02,0
25,Sinaloa,2,2012,0.0283,2.83,0
25,Sinaloa,3,2012,0.0143,1.43,0
25,Sinaloa,4,2012,0.0459,4.59,0
25,Sinaloa,1,2013,0.051,5.1,0
25,Sinaloa,2,2013,0.0402,4.02,0
25,Sinaloa,3,2013,0.016,1.6,0
25,Sinaloa,4,2013,0.0545,5.45,0
25,Sinaloa,1,2014,0.0359,3.59,0
25,Sinaloa,2,2014,0.0236,2.36,0
25,Sinaloa,3,2014,0.0628,6.28,0
25,Sinaloa,4,2014,0.0448,4.48,0
25,Sinaloa,1,2015,0.0575,5.75,0
25,Sinaloa,2,2015,0.0245,2.45,0
25,Sinaloa,3,2015,0.0625,6.25,0
25,Sinaloa,4,2015,0.0423,4.23,0
25,Sinaloa,1,2016,0.0294,2.94,0
25,Sinaloa,2,2016,0.0392,3.92,0
25,Sinaloa,3,2016,0.0306,3.06,0
25,Sinaloa,4,2016,0.0502,5.02,0
25,Sinaloa,1,2017,0.0409,4.09,0
25,Sinaloa,2,2017,0.0355,3.55,0
25,Sinaloa,3,2017,0.0529,5.29,0
25,Sinaloa,4,2017,0.0238,2.38,0
25,Sinaloa,1,2018,0.0169,1.69,0
25,Sinaloa,2,2018,0.0355,3.55,0
25,Sinaloa,3,2018,0.0513,5.13,0
25,Sinaloa,4,2018,0.025,2.5,0
25,Sinaloa,1,2019,0.057,5.7,0
25,Sinaloa,2,2019,0.0408,4.08,0
25,Sinaloa,3,2019,0.0571,5.71,0
25,Sinaloa,4,2019,0.0242,2.42,0
25,Sinaloa,1,2020,0.0392,3.92,0
25,Sinaloa,2,2020,0.0313,3.13,0
25,Sinaloa,3,2020,0.0278,2.78,0
25,Sinaloa,4,2020,0.0067,0.67,0
26,Sonora,1,2004,0.0776,7.76,0
26,Sonora,2,2004,0.1017,10.17,0
26,Sonora,3,2004,0.0973,9.73,0
26,Sonora,4,2004,0.0625,6.25,0
26,Sonora,1,2005,0.1525,15.25,0
26,Sonora,2,2005,0.1064,10.64,0
26,Sonora,3,2005,0.1286,12.86,0
26,Sonora,4,2005,0.041,4.1,0
26,Sonora,1,2006,0.0985,9.85,0
26,Sonora,2,2006,0.0968,9.68,0
26,Sonora,3,2006,0.056,5.6,0
26,Sonora,4,2006,0.094,9.4,0
26,Sonora,1,2007,0.0517,5.17,0
26,Sonora,2,2007,0.0909,9.09,0
26,Sonora,3,2007,0.0709,7.09,0
26,Sonora,4,2007,0.0656,6.56,0
26,Sonora,1,2008,0.073,7.3,0
26,Sonora,2,2008,0.1532,15.32,0
26,Sonora,3,2008,0.0637,6.37,0
26,Sonora,4,2008,0.1154,11.54,0
26,Sonora,1,2009,0.0429,4.29,0
26,Sonora,2,2009,0.0848,8.48,0
26,Sonora,3,2009,0.0419,4.19,0
26,Sonora,4,2009,0.0725,7.25,0
26,Sonora,1,2010,0.0675,6.75,0
26,Sonora,2,2010,0.0833,8.33,0
26,Sonora,3,2010,0.0588,5.88,0
26,Sonora,4,2010,0.0331,3.31,0
26,Sonora,1,2011,0.0789,7.89,0
26,Sonora,2,2011,0.0484,4.84,0
26,Sonora,3,2011,0.0788,7.88,0
26,Sonora,4,2011,0.0886,8.86,0
26,Sonora,1,2012,0.092,9.2,0
26,Sonora,2,2012,0.0438,4.38,0
